apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
52.38,,20181014,33.25,17,0.48,clear-day,,,,rain,1021.71,Clear,52.38,1539536400,,,228.0,,3.11
53.91,0.0,20181014,33.21,18,0.45,clear-day,,0.0,0.0,,1021.12,Clear,53.91,1539540000,3.0,7.94,204.0,9.75,3.31
54.53,0.0,20181014,33.9,19,0.45,clear-day,,0.0,0.0,,1020.99,Clear,54.53,1539543600,2.0,7.96,196.0,10.11,2.87
55.3,0.0,20181014,30.42,20,0.38,clear-day,,0.0,0.0,,1020.91,Clear,55.3,1539547200,1.0,7.95,189.0,8.23,2.66
55.68,0.0,20181014,31.07,21,0.39,clear-day,,0.0,0.0,,1020.78,Clear,55.68,1539550800,0.0,7.96,185.0,6.21,3.14
52.49,0.0,20181014,31.56,22,0.45,clear-day,,0.0,0.0,,1020.5,Clear,52.49,1539554400,0.0,7.97,179.0,4.37,2.48
48.83,0.0,20181014,32.88,23,0.54,clear-night,,0.0,0.0,,1020.91,Clear,48.83,1539558000,0.0,8.14,176.0,3.74,1.87
46.16,0.0,20181015,31.56,00,0.56,clear-night,,0.0,0.0,,1020.99,Clear,46.16,1539561600,0.0,8.09,157.0,3.16,1.92
44.43,0.0,20181015,32.3,01,0.62,clear-night,,0.0,0.0,,1021.2,Clear,44.43,1539565200,0.0,8.11,171.0,3.36,0.78
43.31,0.0,20181015,33.87,02,0.69,clear-night,,0.0,0.0,,1021.41,Clear,43.31,1539568800,0.0,7.97,152.0,3.66,0.89
42.86,0.0,20181015,34.53,03,0.72,clear-night,,0.0,0.0,,1021.41,Clear,42.86,1539572400,0.0,7.96,152.0,4.55,1.07
42.02,,20181015,34.31,04,0.74,clear-night,,,,rain,1021.2,Clear,42.02,1539576000,0.0,,140.0,,1.43
41.19,0.0,20181015,33.79,05,0.75,clear-night,,0.0,0.0,,1020.99,Clear,41.19,1539579600,0.0,7.98,128.0,3.95,0.65
41.49,0.0,20181015,33.15,06,0.72,clear-night,,0.0,0.0,,1020.91,Clear,41.49,1539583200,0.0,7.98,137.0,4.6,1.89
40.85,0.0,20181015,33.49,07,0.75,clear-night,,0.0,0.0,,1020.7,Clear,40.85,1539586800,0.0,7.94,128.0,3.34,1.6
42.28,0.0,20181015,34.61,08,0.74,clear-night,,0.0,0.0,,1020.09,Clear,42.28,1539590400,0.0,7.99,169.0,5.77,2.24
40.56,0.0,20181015,37.27,09,0.88,clear-night,,0.0,0.0,,1019.69,Clear,40.56,1539594000,0.0,9.46,163.0,4.94,1.8
41.27,0.0,20181015,35.41,10,0.79,clear-night,,0.0,0.0,,1018.99,Clear,41.27,1539597600,0.0,7.29,137.0,4.58,2.23
42.1,0.19,20181015,37.13,11,0.82,clear-night,,0.0,0.0,,1018.53,Clear,42.1,1539601200,0.0,6.66,155.0,7.23,2.64
41.1,0.75,20181015,34.83,12,0.71,partly-cloudy-day,,0.0,0.0,,1017.71,Mostly Cloudy,43.45,1539604800,0.0,9.03,138.0,7.6,4.25
43.71,0.75,20181015,33.54,13,0.6,partly-cloudy-day,,0.0,0.0,,1017.2,Mostly Cloudy,46.59,1539608400,1.0,7.96,159.0,9.78,5.82
45.71,1.0,20181015,36.54,14,0.64,cloudy,,0.0,0.0,,1016.09,Overcast,48.13,1539612000,1.0,7.93,166.0,12.52,5.53
45.88,1.0,20181015,37.89,15,0.69,cloudy,,0.0014,0.34,rain,1015.29,Overcast,47.68,1539615600,2.0,5.7,163.0,10.75,4.43
45.2,1.0,20181015,41.62,16,0.81,cloudy,,0.0059,0.64,rain,1013.41,Overcast,47.26,1539619200,2.0,7.93,156.0,9.39,4.71
45.48,1.0,20181015,42.4,17,0.81,cloudy,,0.002,0.36,rain,1011.29,Overcast,47.98,1539622800,3.0,7.98,166.0,10.34,5.61
50.2,1.0,20181015,44.69,18,0.81,cloudy,,0.0,0.0,,1009.79,Overcast,50.2,1539626400,2.0,7.95,168.0,15.76,7.89
52.53,1.0,20181015,46.05,19,0.79,cloudy,,0.0,0.0,,1008.01,Overcast,52.53,1539630000,2.0,7.97,168.0,16.17,6.68
54.51,1.0,20181015,47.58,20,0.77,cloudy,,0.0,0.0,,1007.21,Overcast,54.51,1539633600,1.0,7.98,170.0,19.84,6.29
55.58,1.0,20181015,48.49,21,0.77,cloudy,,0.0,0.0,,1006.2,Overcast,55.58,1539637200,0.0,7.99,167.0,17.32,7.22
56.87,1.0,20181015,49.3,22,0.76,cloudy,,0.0,0.0,,1004.6,Overcast,56.87,1539640800,0.0,8.0,164.0,17.4,6.29
57.58,1.0,20181015,50.17,23,0.76,cloudy,,0.0,0.0,,1004.29,Overcast,57.58,1539644400,0.0,8.01,175.0,13.05,5.78
57.53,1.0,20181016,51.01,00,0.79,cloudy,,0.0035,0.27,rain,1004.9,Overcast,57.53,1539648000,0.0,7.45,210.0,11.19,4.92
56.44,1.0,20181016,50.51,01,0.81,cloudy,,0.0057,0.32,rain,1005.21,Overcast,56.44,1539651600,0.0,7.93,235.0,12.09,4.95
56.35,1.0,20181016,46.61,02,0.7,cloudy,,0.003,0.16,rain,1006.0,Overcast,56.35,1539655200,0.0,7.95,249.0,15.79,4.58
54.08,1.0,20181016,43.12,03,0.66,cloudy,,0.0,0.0,,1007.31,Overcast,54.08,1539658800,0.0,7.99,271.0,21.52,6.9
50.6,1.0,20181016,43.23,04,0.76,cloudy,,0.0,0.0,,1008.7,Overcast,50.6,1539662400,0.0,7.96,265.0,22.39,9.45
41.92,1.0,20181016,36.77,05,0.69,cloudy,,0.0003,0.27,rain,1010.5,Overcast,46.2,1539666000,0.0,7.81,262.0,20.16,8.52
39.79,0.75,20181016,31.13,06,0.58,partly-cloudy-night,,0.0025,0.27,rain,1011.9,Mostly Cloudy,44.94,1539669600,0.0,7.98,258.0,23.89,9.92
38.86,0.0,20181016,28.49,07,0.55,clear-night,,0.0,0.0,,1012.09,Clear,43.38,1539673200,0.0,7.97,260.0,24.11,7.68
38.14,0.19,20181016,29.18,08,0.59,clear-night,,0.0,0.0,,1012.6,Clear,42.38,1539676800,0.0,7.97,273.0,22.71,6.75
37.66,0.75,20181016,29.74,09,0.61,partly-cloudy-night,,0.0,0.0,,1013.59,Mostly Cloudy,42.2,1539680400,0.0,7.99,266.0,20.85,7.23
38.51,,20181016,,10,,clear-night,,,,rain,1014.39,Clear,42.67,1539684000,0.0,,276.0,,6.72
38.95,1.0,20181016,28.43,11,0.57,cloudy,,0.0,0.0,,1015.19,Overcast,42.48,1539687600,0.0,8.0,256.0,16.28,5.63
39.12,0.75,20181016,28.95,12,0.58,partly-cloudy-day,,0.0,0.0,,1016.09,Mostly Cloudy,42.46,1539691200,0.0,7.99,265.0,13.38,5.34
39.03,0.75,20181016,29.74,13,0.59,partly-cloudy-day,,0.0,0.0,,1017.2,Mostly Cloudy,42.93,1539694800,1.0,7.85,271.0,16.69,6.36
40.7,0.75,20181016,27.96,14,0.53,partly-cloudy-day,,0.0,0.0,,1017.31,Mostly Cloudy,44.21,1539698400,1.0,7.83,272.0,15.84,6.11
41.38,0.75,20181016,28.24,15,0.51,partly-cloudy-day,,0.0,0.0,,1017.6,Mostly Cloudy,45.06,1539702000,2.0,7.89,280.0,15.13,6.73
42.53,0.75,20181016,26.47,16,0.46,partly-cloudy-day,,0.0,0.0,,1017.6,Mostly Cloudy,45.96,1539705600,3.0,7.88,265.0,17.73,6.59
44.17,0.75,20181016,28.98,17,0.49,partly-cloudy-day,,0.0,0.0,,1016.5,Mostly Cloudy,47.22,1539709200,3.0,7.89,269.0,15.08,6.35
45.79,0.75,20181016,28.73,18,0.46,partly-cloudy-day,,0.0,0.0,,1015.72,Mostly Cloudy,48.56,1539712800,2.0,7.91,288.0,15.28,6.31
47.27,0.75,20181016,28.48,19,0.44,partly-cloudy-day,,0.0,0.0,,1015.29,Mostly Cloudy,49.54,1539716400,2.0,7.94,271.0,14.34,5.7
48.76,0.75,20181016,28.54,20,0.43,partly-cloudy-day,,0.0,0.0,,1014.7,Mostly Cloudy,49.94,1539720000,1.0,7.94,268.0,10.26,4.05
48.26,0.75,20181016,30.24,21,0.47,partly-cloudy-day,,0.0,0.0,,1014.2,Mostly Cloudy,49.71,1539723600,0.0,7.94,260.0,10.8,4.39
47.03,0.75,20181016,31.83,22,0.52,partly-cloudy-day,,0.0,0.0,,1014.11,Mostly Cloudy,48.42,1539727200,0.0,7.96,258.0,10.26,4.03
46.0,,20181016,32.08,23,0.56,clear-night,,,,rain,1014.2,Clear,46.89,1539730800,0.0,,251.0,,3.16
44.53,0.0,20181017,32.49,00,0.62,clear-night,,0.0,0.0,,1014.2,Clear,44.53,1539734400,0.0,7.99,229.0,6.9,2.87
43.75,0.0,20181017,32.68,01,0.65,clear-night,,0.0,0.0,,1013.89,Clear,43.75,1539738000,0.0,7.99,213.0,6.47,1.6
42.63,0.44,20181017,32.17,02,0.62,partly-cloudy-night,,0.0,0.0,,1013.8,Partly Cloudy,44.18,1539741600,0.0,8.04,177.0,6.79,3.46
42.2,0.44,20181017,32.72,03,0.65,partly-cloudy-night,,0.0,0.0,,1013.5,Partly Cloudy,43.54,1539745200,0.0,8.0,191.0,7.0,3.16
41.16,0.75,20181017,33.01,04,0.65,partly-cloudy-night,,0.0,0.0,,1013.29,Mostly Cloudy,43.96,1539748800,0.0,8.18,176.0,9.05,4.94
43.19,1.0,20181017,32.87,05,0.63,cloudy,,0.0,0.0,,,Overcast,44.6,1539752400,0.0,8.16,167.0,8.07,3.38
43.38,1.0,20181017,33.8,06,0.64,cloudy,,0.0,0.0,,1011.61,Overcast,45.34,1539756000,0.0,8.14,177.0,10.81,4.13
42.62,1.0,20181017,34.49,07,0.65,cloudy,,0.0,0.0,,1010.8,Overcast,45.47,1539759600,0.0,8.13,171.0,9.98,5.43
43.34,1.0,20181017,34.27,08,0.63,cloudy,,0.0,0.0,,1010.3,Overcast,46.07,1539763200,0.0,8.01,168.0,12.86,5.41
43.18,1.0,20181017,33.95,09,0.62,cloudy,,0.0,0.0,,1009.79,Overcast,46.16,1539766800,0.0,8.01,171.0,13.01,5.85
43.66,1.0,20181017,33.89,10,0.62,cloudy,,0.0,0.0,,1009.4,Overcast,46.35,1539770400,0.0,7.99,180.0,12.73,5.42
42.19,1.0,20181017,35.66,11,0.68,cloudy,,0.0,0.0,,1008.9,Overcast,45.49,1539774000,0.0,8.03,181.0,11.68,6.18
43.28,1.0,20181017,35.91,12,0.69,cloudy,,0.0,0.0,,1008.9,Overcast,45.32,1539777600,0.0,8.0,176.0,12.37,4.22
43.76,1.0,20181017,35.82,13,0.66,cloudy,,0.0,0.0,,1008.4,Overcast,46.44,1539781200,1.0,7.97,180.0,15.92,5.44
45.22,0.75,20181017,36.2,14,0.65,partly-cloudy-day,,0.0,0.0,,1007.9,Mostly Cloudy,47.5,1539784800,1.0,7.97,177.0,17.81,5.1
46.06,1.0,20181017,37.25,15,0.67,cloudy,,0.0,0.0,,1007.4,Overcast,47.76,1539788400,2.0,7.0,188.0,15.03,4.3
44.69,1.0,20181017,38.86,16,0.75,cloudy,,0.0,0.0,,1007.6,Overcast,46.23,1539792000,2.0,8.03,242.0,14.26,3.78
45.02,0.34,20181017,37.97,17,0.73,partly-cloudy-day,,0.0027,0.32,rain,1007.34,Partly Cloudy,46.18,1539795600,3.0,6.83,273.0,12.67,3.34
43.44,0.75,20181017,35.8,18,0.66,partly-cloudy-day,,0.0,0.0,,1007.31,Mostly Cloudy,46.42,1539799200,2.0,7.98,280.0,14.83,5.92
44.13,1.0,20181017,35.37,19,0.64,cloudy,,0.0,0.0,,1007.7,Overcast,46.78,1539802800,2.0,7.99,283.0,12.89,5.49
44.27,0.75,20181017,32.5,20,0.57,partly-cloudy-day,,0.0,0.0,,1008.01,Mostly Cloudy,47.08,1539806400,1.0,8.02,295.0,14.66,5.84
43.03,0.75,20181017,29.66,21,0.52,partly-cloudy-day,,0.0,0.0,,1009.01,Mostly Cloudy,46.17,1539810000,0.0,8.02,306.0,15.36,6.13
42.64,0.75,20181017,29.04,22,0.53,partly-cloudy-day,,0.0,0.0,,1009.79,Mostly Cloudy,45.24,1539813600,0.0,8.02,301.0,12.13,4.98
41.58,1.0,20181017,28.41,23,0.53,cloudy,,0.0,0.0,,1011.0,Overcast,44.33,1539817200,0.0,8.06,308.0,14.73,4.96
38.37,1.0,20181018,29.54,00,0.61,cloudy,,0.0,0.0,,1012.4,Overcast,42.18,1539820800,0.0,8.04,295.0,15.4,5.98
36.83,1.0,20181018,28.36,01,0.6,cloudy,,0.0,0.0,,1013.5,Overcast,41.15,1539824400,0.0,8.01,301.0,15.53,6.47
35.62,1.0,20181018,28.5,02,0.63,cloudy,,0.0,0.0,,1014.2,Overcast,40.09,1539828000,0.0,7.66,304.0,16.85,6.37
33.85,1.0,20181018,26.46,03,0.6,cloudy,,0.0,0.0,,1014.8,Overcast,39.23,1539831600,0.0,8.04,307.0,17.76,7.64
33.89,0.75,20181018,25.55,04,0.6,partly-cloudy-night,,0.0,0.0,,1015.82,Mostly Cloudy,38.14,1539835200,0.0,8.02,288.0,17.21,5.52
31.65,0.75,20181018,24.53,05,0.6,partly-cloudy-night,,0.0,0.0,,1016.29,Mostly Cloudy,36.93,1539838800,0.0,8.02,285.0,16.57,6.65
30.34,0.75,20181018,24.66,06,0.62,partly-cloudy-night,,0.0,0.0,,1016.99,Mostly Cloudy,36.33,1539842400,0.0,7.96,293.0,18.13,7.62
28.83,1.0,20181018,24.46,07,0.64,cloudy,,0.0,0.0,,1018.19,Overcast,35.53,1539846000,0.0,7.85,291.0,20.25,8.56
28.17,1.0,20181018,23.07,08,0.61,cloudy,,0.0,0.0,,1019.49,Overcast,34.98,1539849600,0.0,8.03,293.0,20.95,8.55
28.32,1.0,20181018,21.3,09,0.58,cloudy,,0.0,0.0,,1020.7,Overcast,34.41,1539853200,0.0,8.06,292.0,17.5,7.13
27.42,0.75,20181018,21.16,10,0.6,partly-cloudy-night,,0.0,0.0,,1021.71,Mostly Cloudy,33.72,1539856800,0.0,8.12,296.0,22.6,7.23
26.46,0.75,20181018,20.29,11,0.59,partly-cloudy-night,,0.0,0.0,,1022.61,Mostly Cloudy,33.06,1539860400,0.0,8.06,301.0,17.55,7.47
25.16,0.75,20181018,19.56,12,0.58,partly-cloudy-day,,0.0,0.0,,1023.92,Mostly Cloudy,32.65,1539864000,0.0,8.06,301.0,21.56,8.84
26.22,0.44,20181018,19.0,13,0.56,partly-cloudy-day,,0.0,0.0,,1024.99,Partly Cloudy,33.0,1539867600,1.0,8.01,297.0,20.62,7.73
27.49,0.75,20181018,19.1,14,0.54,partly-cloudy-day,,0.0,0.0,,1025.22,Mostly Cloudy,34.1,1539871200,1.0,7.97,296.0,21.27,7.85
29.85,0.75,20181018,19.26,15,0.51,partly-cloudy-day,,0.0,0.0,,1025.08,Mostly Cloudy,35.45,1539874800,2.0,8.01,291.0,19.84,6.7
31.78,0.75,20181018,19.38,16,0.49,partly-cloudy-day,,0.0,0.0,,1025.32,Mostly Cloudy,36.63,1539878400,3.0,8.02,295.0,19.16,5.95
33.11,0.75,20181018,19.13,17,0.45,partly-cloudy-day,,0.0,0.0,,1025.22,Mostly Cloudy,38.51,1539882000,3.0,7.92,284.0,18.19,7.39
33.9,0.75,20181018,18.65,18,0.44,partly-cloudy-day,,0.0,0.0,,1024.8,Mostly Cloudy,38.94,1539885600,2.0,8.01,292.0,16.47,6.92
35.33,0.75,20181018,17.26,19,0.4,partly-cloudy-day,,0.0,0.0,,1024.61,Mostly Cloudy,39.64,1539889200,2.0,8.08,281.0,18.17,6.0
36.55,0.75,20181018,16.38,20,0.37,partly-cloudy-day,,0.0,0.0,,1024.19,Mostly Cloudy,40.82,1539892800,1.0,8.14,283.0,16.86,6.29
36.39,0.19,20181018,15.98,21,0.36,clear-day,,0.0,0.0,,1024.01,Clear,40.81,1539896400,0.0,7.99,288.0,15.52,6.53
36.41,0.19,20181018,16.34,22,0.39,clear-night,,0.0,0.0,,1024.1,Clear,39.26,1539900000,0.0,7.97,276.0,11.35,4.07
34.58,0.0,20181018,16.76,23,0.42,clear-night,,0.0,0.0,,1024.42,Clear,37.99,1539903600,0.0,8.04,275.0,10.17,4.44
37.35,0.0,20181019,17.92,00,0.45,clear-night,,0.0,0.0,,1024.52,Clear,37.35,1539907200,0.0,8.06,269.0,9.6,2.83
35.26,0.44,20181019,19.21,01,0.47,partly-cloudy-night,,0.0,0.0,,1024.1,Partly Cloudy,37.52,1539910800,0.0,8.09,258.0,8.48,3.24
35.27,1.0,20181019,21.85,02,0.51,cloudy,,0.0,0.0,,1023.69,Overcast,38.29,1539914400,0.0,8.06,242.0,10.23,4.08
36.15,1.0,20181019,23.64,03,0.54,cloudy,,0.0,0.0,,1023.51,Overcast,38.78,1539918000,0.0,8.05,236.0,10.36,3.76
38.87,1.0,20181019,25.44,04,0.58,cloudy,,0.0,0.0,,1023.51,Overcast,38.87,1539921600,0.0,8.06,203.0,8.03,2.64
38.77,1.0,20181019,26.28,05,0.6,cloudy,,0.0,0.0,,1022.79,Overcast,38.77,1539925200,0.0,8.05,188.0,7.09,2.69
38.85,1.0,20181019,27.02,06,0.62,cloudy,,0.0,0.0,,1021.92,Overcast,38.85,1539928800,0.0,8.07,199.0,6.82,2.74
35.46,1.0,20181019,26.59,07,0.62,cloudy,,0.0,0.0,,1021.41,Overcast,38.35,1539932400,0.0,8.09,176.0,8.73,3.95
35.59,1.0,20181019,27.04,08,0.62,cloudy,,0.0,0.0,,1020.91,Overcast,38.73,1539936000,0.0,8.08,175.0,7.73,4.28
37.01,1.0,20181019,28.95,09,0.66,cloudy,,0.0,0.0,,1020.09,Overcast,39.43,1539939600,0.0,8.06,178.0,7.73,3.64
37.58,1.0,20181019,29.34,10,0.67,cloudy,,0.0,0.0,,1019.81,Overcast,39.56,1539943200,0.0,8.1,171.0,8.63,3.25
36.79,0.44,20181019,29.75,11,0.7,partly-cloudy-night,,0.0,0.0,,1019.61,Partly Cloudy,38.64,1539946800,0.0,8.03,163.0,7.55,3.03
36.01,0.0,20181019,30.27,12,0.72,clear-day,,0.0,0.0,,1019.3,Clear,38.5,1539950400,0.0,8.01,163.0,10.53,3.58
38.1,0.0,20181019,31.26,13,0.67,clear-day,,0.0,0.0,,1018.8,Clear,41.22,1539954000,1.0,7.91,168.0,12.95,4.75
41.89,0.0,20181019,33.18,14,0.64,clear-day,,0.0,0.0,,1018.3,Clear,44.68,1539957600,2.0,7.92,174.0,13.31,5.13
45.14,0.0,20181019,34.83,15,0.61,clear-day,,0.0,0.0,,1017.31,Clear,47.79,1539961200,3.0,7.93,181.0,15.57,5.82
50.88,0.0,20181019,35.76,16,0.56,clear-day,,0.0,0.0,,1015.99,Clear,50.88,1539964800,3.0,7.92,172.0,13.65,7.41
54.07,0.0,20181019,36.75,17,0.52,clear-day,,0.0,0.0,,1014.61,Clear,54.07,1539968400,3.0,7.94,179.0,15.11,6.56
56.49,0.0,20181019,37.26,18,0.48,clear-day,,0.0,0.0,,1013.09,Clear,56.49,1539972000,3.0,7.96,184.0,19.41,6.51
58.52,0.0,20181019,37.69,19,0.46,clear-day,,0.0,0.0,,1012.21,Clear,58.52,1539975600,2.0,7.96,180.0,15.88,7.02
59.97,0.0,20181019,38.28,20,0.44,clear-day,,0.0,0.0,,1011.39,Clear,59.97,1539979200,1.0,7.97,183.0,19.8,6.58
59.89,0.0,20181019,38.91,21,0.46,clear-day,,0.0,0.0,,1011.21,Clear,59.89,1539982800,0.0,8.0,178.0,16.0,5.89
57.56,0.0,20181019,38.88,22,0.5,clear-night,,0.0,0.0,,1010.6,Clear,57.56,1539986400,0.0,8.01,174.0,12.47,4.83
56.86,0.0,20181019,38.82,23,0.51,clear-night,,0.0,0.0,,1010.01,Clear,56.86,1539990000,0.0,8.02,177.0,12.22,5.8
56.54,0.0,20181020,39.06,00,0.52,clear-night,,0.0,0.0,,1009.31,Clear,56.54,1539993600,0.0,8.02,181.0,14.89,6.13
56.04,0.19,20181020,38.82,01,0.52,clear-night,,0.0,0.0,,1007.7,Clear,56.04,1539997200,0.0,8.01,175.0,14.74,6.38
55.54,0.19,20181020,38.6,02,0.53,clear-night,,0.0,0.0,,1006.7,Clear,55.54,1540000800,0.0,7.82,175.0,17.78,4.94
54.97,0.0,20181020,37.6,03,0.52,clear-night,,0.0,0.0,,1006.0,Clear,54.97,1540004400,0.0,8.02,175.0,18.39,6.36
54.69,0.44,20181020,37.03,04,0.51,partly-cloudy-night,,0.0,0.0,,1004.2,Partly Cloudy,54.69,1540008000,0.0,10.0,172.0,19.86,5.71
54.0,1.0,20181020,36.01,05,0.5,cloudy,,0.0,0.0,,1004.0,Overcast,54.0,1540011600,0.0,10.0,179.0,14.97,7.38
53.54,1.0,20181020,34.57,06,0.48,cloudy,,0.0,0.0,,1002.9,Overcast,53.54,1540015200,0.0,10.0,177.0,11.37,6.49
53.53,1.0,20181020,32.48,07,0.45,cloudy,,0.0,0.0,,1001.8,Overcast,53.53,1540018800,0.0,8.04,179.0,14.76,5.68
53.31,1.0,20181020,33.34,08,0.47,cloudy,,0.0,0.0,,1000.7,Overcast,53.31,1540022400,0.0,8.05,183.0,17.46,6.21
53.05,0.75,20181020,34.87,09,0.5,partly-cloudy-night,,0.0,0.0,,999.5,Mostly Cloudy,53.05,1540026000,0.0,8.01,181.0,16.14,6.01
52.9,1.0,20181020,36.7,10,0.54,cloudy,,0.0,0.0,,999.21,Overcast,52.9,1540029600,0.0,8.01,179.0,18.62,6.02
52.87,1.0,20181020,38.58,11,0.58,cloudy,,0.0,0.0,,998.7,Overcast,52.87,1540033200,0.0,7.95,184.0,20.83,7.15
52.99,1.0,20181020,39.15,12,0.59,cloudy,,0.0,0.0,,999.0,Overcast,52.99,1540036800,0.0,8.03,188.0,16.96,6.17
53.35,1.0,20181020,40.06,13,0.61,cloudy,,0.0,0.0,,999.21,Overcast,53.35,1540040400,1.0,8.01,191.0,14.4,6.92
54.69,0.75,20181020,40.39,14,0.58,partly-cloudy-day,,0.0,0.0,,999.8,Mostly Cloudy,54.69,1540044000,1.0,7.95,208.0,21.14,6.83
56.21,0.75,20181020,38.59,15,0.52,partly-cloudy-day,,0.0,0.0,,999.9,Mostly Cloudy,56.21,1540047600,2.0,7.92,234.0,21.41,7.54
57.48,0.14,20181020,36.04,16,0.45,clear-day,,0.0,0.0,,999.09,Clear,57.48,1540051200,3.0,6.71,226.0,20.05,6.43
58.82,0.44,20181020,33.8,17,0.39,partly-cloudy-day,,0.0,0.0,,999.6,Partly Cloudy,58.82,1540054800,3.0,7.87,247.0,19.45,8.59
59.85,0.44,20181020,32.21,18,0.35,partly-cloudy-day,,0.0,0.0,,999.5,Partly Cloudy,59.85,1540058400,2.0,7.92,254.0,19.4,7.45
59.51,0.44,20181020,30.29,19,0.33,partly-cloudy-day,,0.0,0.0,,999.5,Partly Cloudy,59.51,1540062000,2.0,7.91,256.0,17.74,7.41
58.96,0.19,20181020,29.51,20,0.32,clear-day,,0.0,0.0,,999.5,Clear,58.96,1540065600,1.0,7.94,260.0,18.89,6.67
57.74,0.0,20181020,30.39,21,0.35,clear-day,,0.0,0.0,,999.7,Clear,57.74,1540069200,0.0,7.97,265.0,16.43,6.18
55.4,0.0,20181020,30.92,22,0.39,clear-night,,0.0,0.0,,1000.1,Clear,55.4,1540072800,0.0,7.99,276.0,12.15,4.44
52.29,0.0,20181020,32.24,23,0.46,clear-night,,0.0,0.0,,1001.0,Clear,52.29,1540076400,0.0,8.0,280.0,7.2,1.83
51.12,0.19,20181021,34.11,00,0.52,clear-night,,0.0,0.0,,1001.71,Clear,51.12,1540080000,0.0,8.02,302.0,7.68,3.62
48.88,0.44,20181021,34.32,01,0.56,partly-cloudy-night,,0.0,0.0,,1002.2,Partly Cloudy,49.45,1540083600,0.0,8.0,322.0,7.19,3.19
47.37,0.75,20181021,31.55,02,0.51,partly-cloudy-night,,0.0,0.0,,1002.9,Mostly Cloudy,48.61,1540087200,0.0,8.03,318.0,8.96,3.86
43.35,1.0,20181021,31.06,03,0.54,cloudy,,0.0,0.0,,1003.3,Overcast,46.85,1540090800,0.0,7.99,318.0,11.42,7.1
43.56,0.75,20181021,30.44,04,0.55,partly-cloudy-night,,0.0,0.0,,1004.2,Mostly Cloudy,45.55,1540094400,0.0,8.02,328.0,10.05,4.21
41.21,0.75,20181021,30.0,05,0.57,partly-cloudy-night,,0.0,0.0,,1004.7,Mostly Cloudy,44.05,1540098000,0.0,8.01,330.0,13.2,5.03
38.91,0.75,20181021,30.14,06,0.62,partly-cloudy-night,,0.0,0.0,,1005.1,Mostly Cloudy,42.3,1540101600,0.0,8.01,315.0,13.25,5.37
36.85,0.75,20181021,30.09,07,0.66,partly-cloudy-night,,0.0,0.0,,1006.31,Mostly Cloudy,40.65,1540105200,0.0,8.01,319.0,15.39,5.54
34.5,0.75,20181021,28.57,08,0.66,partly-cloudy-night,,0.0,0.0,,1007.1,Mostly Cloudy,39.03,1540108800,0.0,8.02,312.0,14.82,6.15
32.73,0.44,20181021,27.33,09,0.65,partly-cloudy-night,,0.0,0.0,,1007.9,Partly Cloudy,37.89,1540112400,0.0,8.03,318.0,14.8,6.79
32.86,1.0,20181021,26.14,10,0.63,cloudy,,0.0,0.0,,1009.01,Overcast,37.56,1540116000,0.0,8.06,311.0,16.66,6.0
32.02,1.0,20181021,25.58,11,0.63,cloudy,,0.0,0.0,,1009.79,Overcast,37.06,1540119600,0.0,8.07,307.0,14.61,6.35
31.12,1.0,20181021,25.21,12,0.62,cloudy,,0.0,0.0,,1011.11,Overcast,36.89,1540123200,0.0,8.05,314.0,14.98,7.45
31.27,1.0,20181021,22.88,13,0.57,cloudy,,0.0,0.0,,1012.21,Overcast,36.58,1540126800,1.0,8.04,309.0,18.29,6.61
31.52,1.0,20181021,22.48,14,0.56,cloudy,,0.0,0.0,,1012.91,Overcast,36.58,1540130400,1.0,8.02,313.0,17.22,6.23
31.33,1.0,20181021,22.64,15,0.57,cloudy,,0.0,0.0,,1013.59,Overcast,36.56,1540134000,2.0,7.57,310.0,18.76,6.49
30.83,1.0,20181021,22.38,16,0.57,cloudy,,0.0,0.0,,1014.11,Overcast,36.13,1540137600,2.0,7.53,310.0,17.81,6.46
31.54,1.0,20181021,21.25,17,0.53,cloudy,,0.0,0.0,,1014.2,Overcast,36.62,1540141200,2.0,7.62,298.0,17.85,6.28
31.73,1.0,20181021,21.03,18,0.52,cloudy,,0.0,0.0,,1014.39,Overcast,37.17,1540144800,2.0,7.71,303.0,19.67,7.01
31.92,1.0,20181021,20.75,19,0.5,cloudy,,0.0,0.0,,1014.7,Overcast,37.76,1540148400,1.0,7.98,298.0,18.41,7.89
32.94,1.0,20181021,21.23,20,0.5,cloudy,,0.0,0.0,,1014.9,Overcast,38.44,1540152000,1.0,7.99,309.0,15.55,7.56
33.03,1.0,20181021,21.79,21,0.52,cloudy,,0.0,0.0,,1015.42,Overcast,37.61,1540155600,0.0,8.03,298.0,16.96,5.83
32.69,1.0,20181021,21.91,22,0.54,cloudy,,0.0,0.0,,1016.19,Overcast,36.99,1540159200,0.0,7.79,291.0,17.04,5.31
32.32,1.0,20181021,21.25,23,0.53,cloudy,,0.0,0.0,,1017.2,Overcast,36.74,1540162800,0.0,7.97,298.0,14.57,5.4
31.97,1.0,20181022,20.29,00,0.51,cloudy,,0.0,0.0,,1017.6,Overcast,36.65,1540166400,0.0,8.1,284.0,11.93,5.72
31.84,0.75,20181022,19.64,01,0.51,partly-cloudy-night,,0.0,0.0,,1017.71,Mostly Cloudy,36.22,1540170000,0.0,8.03,289.0,14.2,5.23
