apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
70.08,0.08,20180807,52.96,15,0.55,clear-day,,0.0,0.0,,1017.78,Clear,70.08,1533654000,3.0,3.79,254.0,5.63,0.75
73.55,0.11,20180807,52.14,16,0.47,clear-day,,0.0,0.0,,1016.99,Clear,73.55,1533657600,5.0,4.11,131.0,5.72,0.53
76.92,0.16,20180807,53.24,17,0.44,clear-day,,0.0,0.0,,1016.71,Clear,76.92,1533661200,7.0,4.19,62.0,7.95,2.18
78.93,0.18,20180807,52.57,18,0.4,clear-day,,0.0,0.0,,1015.62,Clear,78.93,1533664800,9.0,3.19,76.0,10.13,3.31
81.53,0.15,20180807,51.44,19,0.35,clear-day,,0.0,0.0,,1014.29,Clear,81.53,1533668400,9.0,3.94,87.0,11.77,4.66
83.35,0.16,20180807,50.37,20,0.32,clear-day,,0.0,0.0,,1013.29,Clear,83.35,1533672000,9.0,3.73,95.0,11.51,4.29
84.91,0.37,20180807,48.24,21,0.28,partly-cloudy-day,,0.0,0.0,,1012.45,Partly Cloudy,84.91,1533675600,7.0,9.37,100.0,10.8,5.0
85.62,0.5,20180807,47.11,22,0.26,partly-cloudy-day,,0.0,0.0,,1013.41,Partly Cloudy,85.62,1533679200,5.0,3.45,88.0,15.08,5.47
84.39,0.58,20180807,50.45,23,0.31,partly-cloudy-day,,0.0005,0.04,rain,1014.02,Partly Cloudy,84.39,1533682800,3.0,3.89,107.0,15.68,6.89
82.12,0.53,20180808,53.0,00,0.37,partly-cloudy-day,,0.0,0.0,,1012.21,Partly Cloudy,82.12,1533686400,1.0,3.82,146.0,17.77,8.69
79.36,0.53,20180808,54.11,01,0.42,partly-cloudy-day,,0.0,0.0,,1012.8,Partly Cloudy,79.36,1533690000,0.0,3.85,130.0,14.57,6.51
72.74,0.57,20180808,52.82,02,0.5,partly-cloudy-day,,0.0,0.0,,1013.8,Partly Cloudy,72.74,1533693600,0.0,4.72,112.0,13.02,4.6
70.44,0.53,20180808,52.3,03,0.53,partly-cloudy-night,,0.0,0.0,,1014.7,Partly Cloudy,70.44,1533697200,0.0,3.67,114.0,10.56,2.94
69.48,0.34,20180808,53.02,04,0.56,partly-cloudy-night,,0.0,0.0,,1014.61,Partly Cloudy,69.48,1533700800,0.0,3.37,167.0,6.87,1.46
69.02,0.14,20180808,53.95,05,0.59,clear-night,,0.0,0.0,,1014.7,Clear,69.02,1533704400,0.0,4.3,199.0,5.28,1.08
68.18,0.09,20180808,53.63,06,0.6,clear-night,,0.0,0.0,,1014.51,Clear,68.18,1533708000,0.0,3.76,198.0,5.68,1.06
67.53,0.06,20180808,53.46,07,0.61,clear-night,,0.0,0.0,,1014.11,Clear,67.53,1533711600,0.0,3.97,194.0,7.03,3.03
66.25,0.06,20180808,53.56,08,0.64,clear-night,,0.0,0.0,,1013.89,Clear,66.25,1533715200,0.0,3.45,218.0,6.49,1.96
65.62,0.0,20180808,53.76,09,0.66,clear-night,,0.0,0.0,,1012.8,Clear,65.62,1533718800,0.0,4.11,236.0,6.54,2.82
64.42,0.0,20180808,53.02,10,0.67,clear-night,,0.0,0.0,,1014.26,Clear,64.42,1533722400,0.0,3.68,257.0,5.27,1.72
63.07,0.1,20180808,53.03,11,0.7,clear-night,,0.0,0.0,,1015.24,Clear,63.07,1533726000,0.0,3.95,343.0,5.56,0.87
61.93,0.12,20180808,52.62,12,0.72,clear-night,,0.0,0.0,,1014.99,Clear,61.93,1533729600,0.0,3.87,292.0,4.63,0.89
62.09,0.2,20180808,53.4,13,0.73,clear-day,,0.0,0.0,,1016.61,Clear,62.09,1533733200,0.0,2.84,290.0,6.39,3.05
64.55,0.29,20180808,53.51,14,0.67,partly-cloudy-day,,0.0,0.0,,1017.78,Partly Cloudy,64.55,1533736800,1.0,3.39,318.0,7.67,3.65
67.03,0.73,20180808,54.63,15,0.64,partly-cloudy-day,,0.0,0.0,,1019.3,Mostly Cloudy,67.03,1533740400,2.0,3.32,10.0,10.18,4.92
65.53,1.0,20180808,54.56,16,0.68,cloudy,,0.0,0.0,,1021.2,Overcast,65.53,1533744000,3.0,2.99,33.0,14.4,4.45
65.38,0.94,20180808,51.65,17,0.61,cloudy,,0.0,0.0,,1021.08,Overcast,65.38,1533747600,4.0,3.69,133.0,13.97,5.01
68.91,0.91,20180808,51.55,18,0.54,partly-cloudy-day,,0.0,0.0,,1019.82,Mostly Cloudy,68.91,1533751200,5.0,3.35,168.0,14.05,6.68
72.99,0.35,20180808,52.47,19,0.49,partly-cloudy-day,,0.0,0.0,,1018.48,Partly Cloudy,72.99,1533754800,8.0,3.93,197.0,14.2,5.25
76.62,0.29,20180808,51.84,20,0.42,partly-cloudy-day,,0.0,0.0,,1016.81,Partly Cloudy,76.62,1533758400,8.0,3.66,195.0,11.28,3.61
79.74,0.28,20180808,49.48,21,0.35,partly-cloudy-day,,0.0,0.0,,1016.19,Partly Cloudy,79.74,1533762000,7.0,3.92,158.0,9.04,2.33
81.59,0.3,20180808,48.27,22,0.31,partly-cloudy-day,,0.0,0.0,,1016.09,Partly Cloudy,81.59,1533765600,5.0,4.38,87.0,8.89,2.85
82.71,0.35,20180808,47.2,23,0.29,partly-cloudy-day,,0.0,0.0,,1015.82,Partly Cloudy,82.71,1533769200,3.0,3.57,67.0,9.22,3.77
82.24,0.36,20180809,45.85,00,0.28,partly-cloudy-day,,0.0,0.0,,1016.81,Partly Cloudy,82.24,1533772800,1.0,3.92,73.0,9.61,4.19
80.84,0.15,20180809,45.69,01,0.29,clear-day,,0.0,0.0,,1016.99,Clear,80.84,1533776400,0.0,4.0,89.0,10.05,4.71
77.55,0.12,20180809,46.23,02,0.33,clear-day,,0.0,0.0,,1017.28,Clear,77.55,1533780000,0.0,3.0,92.0,9.62,4.88
73.44,0.11,20180809,47.04,03,0.39,clear-night,,0.0,0.0,,1018.49,Clear,73.44,1533783600,0.0,3.8,132.0,7.06,3.17
70.96,0.0,20180809,46.98,04,0.42,clear-night,,0.0,0.0,,1018.61,Clear,70.96,1533787200,0.0,3.02,161.0,6.41,2.86
68.37,0.0,20180809,47.4,05,0.47,clear-night,,0.0,0.0,,1020.09,Clear,68.37,1533790800,0.0,3.55,186.0,5.7,2.49
65.87,0.0,20180809,48.06,06,0.53,clear-night,,0.0,0.0,,1018.84,Clear,65.87,1533794400,0.0,4.08,200.0,5.75,2.17
65.47,0.0,20180809,48.6,07,0.54,clear-night,,0.0,0.0,,1018.42,Clear,65.47,1533798000,0.0,4.39,194.0,7.03,3.11
64.44,0.0,20180809,48.86,08,0.57,clear-night,,0.0,0.0,,1018.19,Clear,64.44,1533801600,0.0,4.03,211.0,6.04,2.11
63.93,0.0,20180809,48.49,09,0.57,clear-night,,0.0,0.0,,1017.78,Clear,63.93,1533805200,0.0,4.11,216.0,6.27,2.88
62.53,0.0,20180809,48.05,10,0.59,clear-night,,0.0,0.0,,1017.49,Clear,62.53,1533808800,0.0,3.65,207.0,6.11,1.82
62.1,0.0,20180809,47.9,11,0.6,clear-night,,0.0,0.0,,1017.63,Clear,62.1,1533812400,0.0,3.74,213.0,5.87,2.17
61.32,0.0,20180809,47.31,12,0.6,clear-night,,0.0,0.0,,1017.29,Clear,61.32,1533816000,0.0,3.88,217.0,6.17,1.72
62.82,0.12,20180809,47.85,13,0.58,clear-day,,0.0,0.0,,1018.19,Clear,62.82,1533819600,0.0,3.73,210.0,6.07,1.96
67.12,0.07,20180809,48.5,14,0.51,clear-day,,0.0,0.0,,1018.8,Clear,67.12,1533823200,1.0,3.74,223.0,5.94,1.88
72.85,0.1,20180809,48.05,15,0.41,clear-day,,0.0,0.0,,1019.1,Clear,72.85,1533826800,3.0,3.21,234.0,5.68,1.81
77.24,0.15,20180809,47.86,16,0.36,clear-day,,0.0,0.0,,1018.49,Clear,77.24,1533830400,5.0,3.78,145.0,6.19,0.72
80.32,0.16,20180809,47.19,17,0.31,clear-day,,0.0,0.0,,1018.49,Clear,80.32,1533834000,7.0,4.73,51.0,8.4,2.18
82.84,0.14,20180809,45.03,18,0.27,clear-day,,0.0,0.0,,1017.89,Clear,82.84,1533837600,9.0,3.66,55.0,10.77,3.78
84.87,0.15,20180809,42.69,19,0.23,clear-day,,0.0,0.0,,1016.99,Clear,84.87,1533841200,9.0,3.35,66.0,12.14,4.59
85.84,0.15,20180809,41.7,20,0.21,clear-day,,0.0,0.0,,1016.71,Clear,85.84,1533844800,9.0,3.8,62.0,12.93,4.82
86.78,0.16,20180809,41.2,21,0.2,clear-day,,0.0,0.0,,1016.88,Clear,86.78,1533848400,7.0,4.16,66.0,14.98,5.31
87.35,0.15,20180809,40.46,22,0.19,clear-day,,0.0,0.0,,1016.19,Clear,87.35,1533852000,5.0,3.68,61.0,13.86,5.47
87.32,0.15,20180809,40.01,23,0.19,clear-day,,0.0,0.0,,1016.5,Clear,87.32,1533855600,3.0,3.98,57.0,13.4,5.67
86.22,0.16,20180810,40.29,00,0.2,clear-day,,0.0,0.0,,1016.19,Clear,86.22,1533859200,1.0,3.85,73.0,12.47,5.4
84.72,0.15,20180810,40.37,01,0.21,clear-day,,0.0,0.0,,1016.81,Clear,84.72,1533862800,0.0,3.64,72.0,9.63,5.17
80.57,0.14,20180810,41.48,02,0.25,clear-day,,0.0,0.0,,1016.91,Clear,80.57,1533866400,0.0,3.11,81.0,7.55,3.83
76.81,0.16,20180810,43.45,03,0.31,clear-night,,0.0,0.0,,1018.19,Clear,76.81,1533870000,0.0,3.67,129.0,7.12,3.44
74.14,0.1,20180810,44.37,04,0.35,clear-night,,0.0,0.0,,1018.01,Clear,74.14,1533873600,0.0,3.82,156.0,7.39,3.11
71.23,0.0,20180810,45.48,05,0.4,clear-night,,0.0,0.0,,1017.78,Clear,71.23,1533877200,0.0,4.01,163.0,7.45,2.23
70.35,0.06,20180810,46.6,06,0.43,clear-night,,0.0,0.0,,1018.24,Clear,70.35,1533880800,0.0,3.37,202.0,7.37,2.92
68.65,0.06,20180810,46.18,07,0.45,clear-night,,0.0,0.0,,1017.83,Clear,68.65,1533884400,0.0,4.14,204.0,7.38,2.95
67.73,0.09,20180810,45.73,08,0.45,clear-night,,0.0,0.0,,1017.7,Clear,67.73,1533888000,0.0,3.66,206.0,6.35,2.14
66.8,0.1,20180810,45.98,09,0.47,clear-night,,0.0,0.0,,1017.17,Clear,66.8,1533891600,0.0,3.92,206.0,6.6,2.47
65.89,0.25,20180810,45.49,10,0.48,partly-cloudy-night,,0.0,0.0,,1017.43,Partly Cloudy,65.89,1533895200,0.0,2.78,222.0,5.72,2.23
64.74,0.11,20180810,45.07,11,0.49,clear-night,,0.0,0.0,,1016.99,Clear,64.74,1533898800,0.0,3.86,235.0,5.59,2.72
63.87,0.1,20180810,45.16,12,0.51,clear-night,,0.0,0.0,,1017.6,Clear,63.87,1533902400,0.0,3.62,252.0,4.97,2.73
64.4,0.17,20180810,45.6,13,0.5,clear-day,,0.0,0.0,,1017.89,Clear,64.4,1533906000,0.0,3.73,245.0,5.06,2.61
68.28,0.19,20180810,46.36,14,0.45,clear-day,,0.0,0.0,,1018.03,Clear,68.28,1533909600,1.0,3.41,242.0,5.26,1.82
74.27,0.16,20180810,46.34,15,0.37,clear-day,,0.0,0.0,,1018.91,Clear,74.27,1533913200,3.0,3.49,325.0,5.25,0.74
78.3,0.14,20180810,47.13,16,0.33,clear-day,,0.0,0.0,,1018.8,Clear,78.3,1533916800,5.0,3.91,32.0,7.14,1.8
80.39,0.14,20180810,46.82,17,0.31,clear-day,,0.0,0.0,,1018.99,Clear,80.39,1533920400,7.0,3.89,64.0,11.61,3.39
82.76,0.14,20180810,47.49,18,0.29,clear-day,,0.0,0.0,,1018.75,Clear,82.76,1533924000,9.0,3.99,86.0,13.01,3.79
83.98,0.27,20180810,46.28,19,0.27,partly-cloudy-day,,0.0,0.0,,1017.71,Partly Cloudy,83.98,1533927600,9.0,3.78,82.0,12.22,4.68
85.37,0.18,20180810,43.65,20,0.23,clear-day,,0.0,0.0,,1016.89,Clear,85.37,1533931200,9.0,3.26,82.0,12.97,4.86
87.07,0.33,20180810,43.89,21,0.22,partly-cloudy-day,,0.0,0.0,,1016.71,Partly Cloudy,87.07,1533934800,7.0,3.6,63.0,13.74,5.74
87.62,0.36,20180810,43.15,22,0.21,partly-cloudy-day,,0.0,0.0,,1016.29,Partly Cloudy,87.62,1533938400,5.0,3.92,80.0,13.62,4.93
87.29,0.21,20180810,42.41,23,0.21,clear-day,,0.0,0.0,,1016.29,Clear,87.29,1533942000,3.0,4.3,77.0,13.54,5.39
86.52,0.2,20180811,42.41,00,0.21,clear-day,,0.0,0.0,,1016.19,Clear,86.52,1533945600,1.0,3.73,79.0,12.91,5.4
84.3,0.11,20180811,44.0,01,0.24,clear-day,,0.0,0.0,,1016.81,Clear,84.3,1533949200,0.0,3.95,95.0,12.54,7.03
80.0,0.16,20180811,45.01,02,0.29,clear-night,,0.0,0.0,,1016.95,Clear,80.0,1533952800,0.0,2.7,120.0,12.15,7.35
76.16,0.11,20180811,45.11,03,0.33,clear-night,,0.0,0.0,,1017.82,Clear,76.16,1533956400,0.0,3.03,131.0,11.3,5.5
73.63,0.0,20180811,45.12,04,0.36,clear-night,,0.0,0.0,,1018.72,Clear,73.63,1533960000,0.0,4.19,149.0,12.71,6.87
72.4,0.0,20180811,44.11,05,0.36,clear-night,,0.0,0.0,,1018.42,Clear,72.4,1533963600,0.0,3.81,158.0,13.68,7.75
70.49,0.0,20180811,43.87,06,0.38,clear-night,,0.0,0.0,,1018.12,Clear,70.49,1533967200,0.0,3.64,175.0,12.44,6.28
69.23,0.0,20180811,43.53,07,0.39,clear-night,,0.0,0.0,,1017.71,Clear,69.23,1533970800,0.0,4.5,182.0,10.37,5.04
67.27,0.0,20180811,44.19,08,0.43,clear-night,,0.0,0.0,,1017.38,Clear,67.27,1533974400,0.0,3.83,187.0,10.97,4.63
67.08,0.0,20180811,44.33,09,0.44,clear-night,,0.0,0.0,,1016.99,Clear,67.08,1533978000,0.0,3.29,190.0,8.47,3.82
65.43,0.0,20180811,43.92,10,0.46,clear-night,,0.0,0.0,,1016.71,Clear,65.43,1533981600,0.0,4.32,195.0,6.86,2.32
64.23,0.0,20180811,43.78,11,0.47,clear-night,,0.0,0.0,,1016.71,Clear,64.23,1533985200,0.0,4.04,202.0,6.06,2.33
62.7,0.0,20180811,43.97,12,0.5,clear-night,,0.0,0.0,,1017.31,Clear,62.7,1533988800,0.0,3.39,194.0,6.19,2.11
62.88,0.05,20180811,44.59,13,0.51,clear-day,,0.0,0.0,,1017.89,Clear,62.88,1533992400,0.0,4.13,194.0,6.13,2.39
67.38,0.06,20180811,46.65,14,0.47,clear-day,,0.0,0.0,,1018.19,Clear,67.38,1533996000,1.0,3.59,200.0,7.48,2.76
73.56,0.02,20180811,47.03,15,0.39,clear-day,,0.0,0.0,,1018.61,Clear,73.56,1533999600,3.0,3.77,201.0,6.89,2.91
77.57,0.02,20180811,46.98,16,0.34,clear-day,,0.0,0.0,,1018.35,Clear,77.57,1534003200,5.0,3.51,171.0,8.43,1.96
80.91,0.05,20180811,45.44,17,0.29,clear-day,,0.0,0.0,,1017.69,Clear,80.91,1534006800,7.0,3.67,131.0,9.52,3.04
83.47,0.11,20180811,43.62,18,0.25,clear-day,,0.0,0.0,,1016.99,Clear,83.47,1534010400,9.0,3.3,119.0,10.74,3.73
85.34,0.13,20180811,41.8,19,0.22,clear-day,,0.0,0.0,,1016.29,Clear,85.34,1534014000,9.0,4.15,109.0,11.7,4.05
87.34,0.14,20180811,38.76,20,0.18,clear-day,,0.0,0.0,,1015.29,Clear,87.34,1534017600,9.0,3.72,83.0,11.45,3.82
88.66,0.15,20180811,34.41,21,0.15,clear-day,,0.0,0.0,,1015.1,Clear,88.66,1534021200,7.0,4.39,87.0,12.63,3.7
90.2,0.14,20180811,35.67,22,0.15,clear-day,,0.0,0.0,,1013.89,Clear,90.2,1534024800,5.0,3.86,96.0,12.67,4.39
90.18,0.16,20180811,33.65,23,0.14,clear-day,,0.0,0.0,,1013.2,Clear,90.18,1534028400,3.0,3.41,106.0,13.47,4.94
89.45,0.14,20180812,35.0,00,0.15,clear-day,,0.0,0.0,,1013.5,Clear,89.45,1534032000,1.0,3.57,111.0,13.08,5.53
85.62,0.13,20180812,38.57,01,0.19,clear-day,,0.0,0.0,,1014.02,Clear,85.62,1534035600,0.0,4.12,128.0,15.44,9.15
81.31,0.11,20180812,39.84,02,0.23,clear-night,,0.0,0.0,,1014.2,Clear,81.31,1534039200,0.0,3.33,132.0,14.08,6.89
77.12,0.11,20180812,40.08,03,0.27,clear-night,,0.0,0.0,,1014.81,Clear,77.12,1534042800,0.0,3.4,147.0,14.33,7.85
73.88,0.0,20180812,41.21,04,0.31,clear-night,,0.0,0.0,,1015.29,Clear,73.88,1534046400,0.0,3.78,147.0,13.51,6.62
72.38,0.0,20180812,41.72,05,0.33,clear-night,,0.0,0.0,,1015.99,Clear,72.38,1534050000,0.0,4.07,169.0,15.85,6.54
70.95,0.0,20180812,41.77,06,0.35,clear-night,,0.0,0.0,,1015.39,Clear,70.95,1534053600,0.0,2.86,169.0,14.61,6.58
69.36,0.0,20180812,41.99,07,0.37,clear-night,,0.0,0.0,,1014.61,Clear,69.36,1534057200,0.0,4.15,174.0,15.02,6.75
67.99,0.0,20180812,41.82,08,0.39,clear-night,,0.0,0.0,,1013.89,Clear,67.99,1534060800,0.0,4.06,177.0,13.58,5.15
67.07,0.0,20180812,42.22,09,0.4,clear-night,,0.0,0.0,,1013.59,Clear,67.07,1534064400,0.0,3.77,184.0,12.55,4.1
65.95,0.0,20180812,42.02,10,0.42,clear-night,,0.0,0.0,,1012.91,Clear,65.95,1534068000,0.0,4.21,184.0,10.12,4.27
64.78,0.0,20180812,42.24,11,0.44,clear-night,,0.0,0.0,,1012.91,Clear,64.78,1534071600,0.0,4.0,187.0,10.24,3.27
62.67,0.11,20180812,42.24,12,0.47,clear-night,,0.0,0.0,,1013.5,Clear,62.67,1534075200,0.0,3.9,195.0,8.47,3.27
62.55,0.36,20180812,42.71,13,0.48,partly-cloudy-day,,0.0,0.0,,1014.11,Partly Cloudy,62.55,1534078800,0.0,3.5,207.0,7.7,3.07
66.06,0.22,20180812,44.17,14,0.45,clear-day,,0.0,0.0,,1014.7,Clear,66.06,1534082400,1.0,3.54,200.0,8.57,1.49
71.03,0.13,20180812,45.32,15,0.4,clear-day,,0.0,0.0,,1014.51,Clear,71.03,1534086000,3.0,3.77,192.0,7.78,1.2
74.64,0.09,20180812,44.98,16,0.35,clear-day,,0.0,0.0,,1014.63,Clear,74.64,1534089600,5.0,3.64,155.0,9.1,2.52
78.36,0.09,20180812,45.09,17,0.31,clear-day,,0.0,0.0,,1014.35,Clear,78.36,1534093200,7.0,3.44,120.0,10.03,2.42
81.57,0.45,20180812,43.86,18,0.27,partly-cloudy-day,,0.0,0.0,,1013.8,Partly Cloudy,81.57,1534096800,7.0,3.84,93.0,12.04,2.04
84.61,0.42,20180812,43.62,19,0.24,partly-cloudy-day,,0.0,0.0,,1012.91,Partly Cloudy,84.61,1534100400,8.0,3.74,110.0,12.75,5.21
86.1,0.4,20180812,40.69,20,0.2,partly-cloudy-day,,0.0,0.0,,1012.21,Partly Cloudy,86.1,1534104000,8.0,3.93,102.0,13.57,4.31
88.81,0.33,20180812,39.48,21,0.18,partly-cloudy-day,,0.0,0.0,,1011.5,Partly Cloudy,88.81,1534107600,7.0,3.41,118.0,15.13,5.5
88.88,0.21,20180812,39.0,22,0.17,clear-day,,0.0,0.0,,1011.21,Clear,88.88,1534111200,5.0,4.3,109.0,15.55,5.37
88.75,0.11,20180812,39.23,23,0.18,clear-day,,0.0,0.0,,1011.54,Clear,88.75,1534114800,3.0,4.08,114.0,17.31,7.7
86.99,0.12,20180813,39.28,00,0.19,clear-day,,0.0,0.0,,1011.29,Clear,86.99,1534118400,1.0,3.85,127.0,15.73,8.99
84.23,0.13,20180813,40.64,01,0.22,clear-day,,0.0,0.0,,1011.9,Clear,84.23,1534122000,0.0,3.56,135.0,16.7,10.12
78.95,0.14,20180813,40.46,02,0.25,clear-night,,0.0,0.0,,1012.29,Clear,78.95,1534125600,0.0,3.53,136.0,14.01,8.2
76.09,0.05,20180813,41.42,03,0.29,clear-night,,0.0,0.0,,1011.61,Clear,76.09,1534129200,0.0,2.82,147.0,12.81,6.81
72.07,0.05,20180813,42.71,04,0.35,clear-night,,0.0,0.0,,1012.71,Clear,72.07,1534132800,0.0,3.98,154.0,12.1,6.55
69.81,0.0,20180813,42.97,05,0.38,clear-night,,0.0,0.0,,1012.71,Clear,69.81,1534136400,0.0,4.13,165.0,12.63,6.01
69.12,0.0,20180813,43.71,06,0.4,clear-night,,0.0,0.0,,1011.79,Clear,69.12,1534140000,0.0,4.29,175.0,15.21,6.45
67.99,0.0,20180813,43.82,07,0.42,clear-night,,0.0,0.0,,1011.11,Clear,67.99,1534143600,0.0,3.53,172.0,11.91,5.18
65.94,0.0,20180813,44.01,08,0.45,clear-night,,0.0,0.0,,1010.59,Clear,65.94,1534147200,0.0,3.3,182.0,8.77,3.58
64.98,0.0,20180813,42.56,09,0.44,clear-night,,0.0,0.0,,1009.1,Clear,64.98,1534150800,0.0,4.07,221.0,7.74,2.55
62.14,0.0,20180813,43.08,10,0.5,clear-night,,0.0,0.0,,1009.91,Clear,62.14,1534154400,0.0,3.69,265.0,5.81,1.64
60.37,0.0,20180813,42.27,11,0.51,clear-night,,0.0,0.0,,1010.12,Clear,60.37,1534158000,0.0,2.95,278.0,5.87,2.67
59.33,0.0,20180813,42.19,12,0.53,clear-night,,0.0,0.0,,1011.11,Clear,59.33,1534161600,0.0,4.03,269.0,5.46,2.75
59.39,0.0,20180813,44.25,13,0.57,clear-day,,0.0,0.0,,1012.24,Clear,59.39,1534165200,0.0,3.14,286.0,5.3,2.65
62.86,0.04,20180813,45.19,14,0.52,clear-day,,0.0,0.0,,1012.09,Clear,62.86,1534168800,1.0,4.02,283.0,7.28,2.89
68.12,0.08,20180813,45.06,15,0.43,clear-day,,0.0,0.0,,1012.46,Clear,68.12,1534172400,3.0,2.79,307.0,6.35,1.0
71.73,0.05,20180813,45.28,16,0.39,clear-day,,0.0,0.0,,1011.9,Clear,71.73,1534176000,5.0,3.64,34.0,7.63,2.31
75.06,0.13,20180813,45.8,17,0.35,clear-day,,0.0,0.0,,1011.9,Clear,75.06,1534179600,7.0,3.76,41.0,9.09,3.33
78.02,0.15,20180813,46.47,18,0.33,clear-day,,0.0,0.0,,1011.84,Clear,78.02,1534183200,8.0,4.2,33.0,9.01,3.92
81.57,0.16,20180813,45.84,19,0.29,clear-day,,0.0,0.0,,1011.68,Clear,81.57,1534186800,9.0,4.11,43.0,10.3,3.79
83.6,0.09,20180813,43.29,20,0.24,clear-day,,0.0,0.0,,1010.6,Clear,83.6,1534190400,9.0,4.37,40.0,10.23,3.79
85.68,0.05,20180813,40.6,21,0.2,clear-day,,0.0,0.0,,1009.7,Clear,85.68,1534194000,8.0,3.72,41.0,11.28,4.04
86.74,0.04,20180813,38.65,22,0.18,clear-day,,0.0,0.0,,1009.61,Clear,86.74,1534197600,5.0,4.06,34.0,11.94,4.76
87.09,0.15,20180813,36.81,23,0.17,clear-day,,0.0,0.0,,1009.79,Clear,87.09,1534201200,3.0,4.01,34.0,10.78,4.15
86.32,0.16,20180814,37.41,00,0.18,clear-day,,0.0,0.0,,1010.1,Clear,86.32,1534204800,1.0,3.75,28.0,10.98,4.49
82.58,0.16,20180814,38.19,01,0.21,clear-day,,0.0,0.0,,1010.7,Clear,82.58,1534208400,0.0,3.98,14.0,7.78,3.33
78.74,0.16,20180814,39.67,02,0.25,clear-night,,0.0,0.0,,1010.8,Clear,78.74,1534212000,0.0,3.6,1.0,6.26,3.06
75.82,0.13,20180814,42.43,03,0.3,clear-night,,0.0,0.0,,1012.09,Clear,75.82,1534215600,0.0,4.06,350.0,6.94,3.09
73.96,0.07,20180814,43.33,04,0.33,clear-night,,0.0,0.0,,1012.03,Clear,73.96,1534219200,0.0,3.51,305.0,5.77,1.07
70.71,0.0,20180814,43.46,05,0.37,clear-night,,0.0,0.0,,1013.09,Clear,70.71,1534222800,0.0,3.45,243.0,5.35,0.74
69.06,0.0,20180814,44.1,06,0.41,clear-night,,0.0,0.0,,1011.71,Clear,69.06,1534226400,0.0,3.78,244.0,6.23,0.42
67.02,0.0,20180814,45.8,07,0.46,clear-night,,0.0,0.0,,1011.71,Clear,67.02,1534230000,0.0,3.87,250.0,5.98,1.39
65.28,0.0,20180814,47.05,08,0.52,clear-night,,0.0,0.0,,1012.2,Clear,65.28,1534233600,0.0,4.11,264.0,5.8,1.71
64.28,0.0,20180814,49.05,09,0.58,clear-night,,0.0,0.0,,1011.86,Clear,64.28,1534237200,0.0,3.59,297.0,5.83,3.19
63.07,0.0,20180814,50.37,10,0.63,clear-night,,0.0,0.0,,1011.71,Clear,63.07,1534240800,0.0,3.79,284.0,6.01,3.02
62.15,0.0,20180814,51.11,11,0.67,clear-night,,0.0,0.0,,1011.71,Clear,62.15,1534244400,0.0,3.67,293.0,6.57,3.27
60.79,0.06,20180814,52.04,12,0.73,clear-night,,0.0,0.0,,1011.88,Clear,60.79,1534248000,0.0,2.09,280.0,5.78,3.23
61.65,0.55,20180814,53.15,13,0.74,fog,,0.0,0.0,,1013.09,Foggy,61.65,1534251600,0.0,1.52,287.0,5.17,2.87
63.34,0.91,20180814,54.92,14,0.74,fog,,0.0,0.0,,1014.29,Foggy,63.34,1534255200,1.0,1.86,313.0,7.4,3.28
66.95,0.59,20180814,55.45,15,0.67,partly-cloudy-day,,0.0,0.0,,1014.9,Partly Cloudy,66.95,1534258800,2.0,3.38,309.0,6.54,1.62
72.11,0.08,20180814,54.55,16,0.54,clear-day,,0.0,0.0,,1014.95,Clear,72.11,1534262400,5.0,2.65,338.0,6.43,0.79
75.03,0.3,20180814,53.82,17,0.48,partly-cloudy-day,,0.0,0.0,,1014.99,Partly Cloudy,75.03,1534266000,6.0,3.98,66.0,9.03,2.64
77.3,0.36,20180814,52.9,18,0.43,partly-cloudy-day,,0.0,0.0,,1013.41,Partly Cloudy,77.3,1534269600,7.0,3.89,93.0,11.29,3.96
79.33,0.48,20180814,51.79,19,0.38,partly-cloudy-day,,0.0,0.0,,1013.0,Partly Cloudy,79.33,1534273200,7.0,3.86,87.0,11.47,4.58
80.6,0.43,20180814,50.82,20,0.36,partly-cloudy-day,,0.0,0.0,,1012.29,Partly Cloudy,80.6,1534276800,7.0,4.28,93.0,10.82,4.19
81.2,0.57,20180814,50.22,21,0.34,partly-cloudy-day,,0.0,0.0,,1011.21,Partly Cloudy,81.2,1534280400,6.0,3.51,98.0,9.71,4.14
82.03,0.6,20180814,49.82,22,0.33,partly-cloudy-day,,0.0,0.0,,1011.21,Mostly Cloudy,82.03,1534284000,4.0,2.79,88.0,12.49,4.42
81.11,0.74,20180814,50.12,23,0.34,partly-cloudy-day,,0.0,0.0,,1011.9,Mostly Cloudy,81.11,1534287600,2.0,3.88,79.0,13.84,6.19
76.4,0.75,20180815,52.65,00,0.44,partly-cloudy-day,,0.002,0.14,rain,1011.83,Mostly Cloudy,76.4,1534291200,1.0,3.46,78.0,15.93,3.7
66.69,1.0,20180815,57.05,01,0.71,rain,,0.0449,0.4,rain,1015.42,Light Rain,66.69,1534294800,0.0,3.27,355.0,14.87,4.29
63.84,1.0,20180815,57.04,02,0.79,cloudy,,0.019,0.49,rain,1016.39,Overcast,63.84,1534298400,0.0,3.29,17.0,10.56,1.33
